objid,ra,dec,u,g,r,i,z,run,rerun,camcol,field,specobjid,class,redshift,plate,mjd,fiberid
1.23765E+18,183.0286184,-1.072707964,19.11371,17.37997,16.71033,16.23288,16.00918,752,301,1,264,3.2319E+17,GALAXY,0.1143793,287,52023,205
1.23765E+18,183.1515693,-1.175277329,19.09086,17.49261,16.83718,16.59464,16.45383,752,301,1,264,3.63688E+17,STAR,-8.43E-05,323,51615,81
1.23765E+18,128.1155132,53.53070176,18.31849,16.83463,16.15055,15.86337,15.71614,1350,301,5,170,2.60765E+18,STAR,-0.000144438,2316,53757,226
1.23765E+18,128.1716521,53.58389918,17.45664,16.26367,15.86557,15.71626,15.66966,1350,301,5,170,2.62455E+18,STAR,0.000154755,2331,53742,279
1.23765E+18,128.2269206,53.57761921,18.81833,17.83019,17.60116,17.47908,17.44981,1350,301,5,170,2.60765E+18,STAR,-0.000158312,2316,53757,233
1.23765E+18,127.9703404,53.5356911,19.51361,18.25709,17.71515,17.51961,17.44797,1350,301,5,170,2.60766E+18,STAR,0.000118665,2316,53757,271
1.23765E+18,128.1782073,53.72796275,16.85979,15.78078,15.53054,15.45348,15.44706,1350,301,5,171,2.60765E+18,STAR,-0.000442673,2316,53757,240
1.23765E+18,128.1913678,53.79569643,18.09502,17.18122,16.85853,16.7418,16.68712,1350,301,5,171,8.2215E+18,STAR,0.000174878,7302,57012,666
1.23765E+18,128.1257811,53.72878019,19.50249,17.6008,16.48228,16.00615,15.63037,1350,301,5,171,5.00046E+17,GALAXY,0.1365703,444,51883,531
1.23765E+18,128.4451434,53.73617782,16.94948,15.46905,14.95189,14.76767,14.70854,1350,301,5,172,2.60765E+18,STAR,-0.000107343,2316,53757,231
1.23765E+18,128.3659008,53.83384656,18.48154,17.25452,17.24085,17.27168,17.35101,1350,301,5,172,2.60765E+18,STAR,-0.000147354,2316,53757,239
1.23765E+18,128.4540221,53.78768199,16.17402,15.04986,14.68804,14.54917,14.52174,1350,301,5,172,2.62454E+18,STAR,3.44E-05,2331,53742,237
1.23765E+18,128.4179038,53.7162502,19.42303,17.57439,16.86028,16.49315,16.18879,1350,301,5,172,5.02232E+17,GALAXY,0.1411414,446,51899,295
1.23765E+18,128.3429661,53.83226241,17.68086,15.82953,14.95458,14.4919,14.14292,1350,301,5,172,5.00044E+17,GALAXY,0.06346408,444,51883,526
1.23765E+18,128.3168492,53.85649539,17.01645,15.36729,14.54996,14.12816,13.81217,1350,301,5,172,5.00046E+17,GALAXY,0.06444616,444,51883,534
1.23765E+18,128.5149452,53.86558186,18.49857,16.996,16.3009,15.90942,15.67596,1350,301,5,173,5.00056E+17,GALAXY,0.03246231,444,51883,568
1.23765E+18,128.5250827,53.90041582,19.30983,17.42219,16.32661,15.87827,15.50303,1350,301,5,173,5.02235E+17,GALAXY,0.118728,446,51899,303
1.23765E+18,128.5003834,53.91836598,19.13483,18.19255,17.85006,17.70527,17.65129,1350,301,5,173,2.60763E+18,STAR,-0.000964218,2316,53757,183
1.23765E+18,128.6107588,53.86628269,19.42289,18.26355,18.20544,18.23945,18.23986,1350,301,5,173,2.62453E+18,STAR,-0.000336144,2331,53742,225
1.23765E+18,128.4888451,54.02011351,19.25535,18.36052,17.99508,17.85117,17.8055,1350,301,5,173,2.62459E+18,STAR,-0.000239347,2331,53742,433
1.23765E+18,128.5548738,54.00275218,17.31638,15.85501,15.18003,14.81608,14.5492,1350,301,5,173,5.00054E+17,GALAXY,0.04428848,444,51883,562
1.23765E+18,128.6651139,53.9474205,19.51036,18.59593,18.22882,18.18097,18.1084,1350,301,5,173,8.19322E+18,STAR,-1.67E-05,7277,56748,182
1.23765E+18,128.633103,54.01402692,17.57355,16.27585,15.81994,15.67537,15.64627,1350,301,5,174,2.6077E+18,STAR,-0.00015291,2316,53757,439
1.23765E+18,128.7768114,53.98231098,18.82056,17.92645,17.59363,17.46078,17.42539,1350,301,5,174,5.8052E+18,STAR,-0.000113842,5156,55925,236
1.23765E+18,128.71502,54.05400365,17.96559,16.19799,15.50962,15.24411,15.10445,1350,301,5,174,2.6077E+18,STAR,-0.000104478,2316,53757,423
1.23765E+18,128.7683488,54.04704875,16.74365,15.21588,14.63805,14.43748,14.35886,1350,301,5,174,2.6077E+18,STAR,-0.000108727,2316,53757,432
1.23765E+18,128.7308125,53.98864691,19.28554,17.97688,17.46913,17.28842,17.21455,1350,301,5,174,2.6077E+18,STAR,0.000164574,2316,53757,433
1.23765E+18,128.6101695,54.17898183,18.91449,16.97452,16.00477,15.56552,15.23042,1350,301,5,174,5.02237E+17,GALAXY,0.08300822,446,51899,311
1.23765E+18,128.6744912,54.16669195,18.61135,17.34207,16.81685,16.59968,16.52818,1350,301,5,175,2.60771E+18,STAR,4.31E-06,2316,53757,440
1.23765E+18,128.8380572,54.10693871,18.09297,16.16586,15.39024,15.10441,14.97196,1350,301,5,175,2.6077E+18,STAR,-0.000286424,2316,53757,428
1.23765E+18,128.892218,54.08661493,16.69122,15.12705,14.55184,14.34967,14.27601,1350,301,5,175,2.60772E+18,STAR,-0.000172977,2316,53757,479
1.23765E+18,128.9430987,54.16138165,17.77239,16.27314,15.71964,15.53686,15.46904,1350,301,5,175,2.60772E+18,STAR,-0.000288031,2316,53757,476
1.23765E+18,128.935933,54.21850706,18.50935,16.60454,15.84446,15.57247,15.44856,1350,301,5,175,2.60771E+18,STAR,7.24E-05,2316,53757,475
1.23765E+18,128.7604047,54.25687945,19.31046,18.08057,17.54247,17.30295,17.21317,1350,301,5,175,5.02236E+17,GALAXY,0.02968403,446,51899,306
1.23765E+18,129.0529752,54.32118031,18.13989,16.11398,15.34839,15.03979,14.86626,1350,301,5,176,2.60771E+18,STAR,5.80E-05,2316,53757,467
1.23765E+18,129.0511732,54.33620425,17.71907,16.61271,16.2083,16.02897,15.96666,1350,301,5,176,5.02261E+17,STAR,-0.000450707,446,51899,400
1.23765E+18,128.989804,54.36785145,18.72163,17.72734,17.43276,17.29534,17.28318,1350,301,5,176,2.60772E+18,STAR,-3.63E-05,2316,53757,478
1.23765E+18,129.1241558,54.28187355,19.58561,18.22295,17.47866,17.11232,16.89933,1350,301,5,176,5.02227E+17,GALAXY,0.03154291,446,51899,274
1.23765E+18,129.0534759,54.18378325,18.65834,17.31171,16.67268,16.3424,16.17184,1350,301,5,176,5.02227E+17,GALAXY,0.05545994,446,51899,275
1.23765E+18,129.0354126,54.39659398,17.18463,15.93993,15.39958,15.19845,15.10754,1350,301,5,177,2.60771E+18,STAR,-8.06E-05,2316,53757,472
1.23765E+18,129.1385932,54.41833246,18.19715,16.7325,16.16259,15.9427,15.83119,1350,301,5,177,2.60771E+18,STAR,-1.77E-05,2316,53757,474
1.23765E+18,129.2583402,54.40238524,16.13803,14.56939,14.01765,13.83389,13.77631,1350,301,5,177,2.60771E+18,STAR,4.33E-05,2316,53757,461
1.23765E+18,129.0149694,54.43075366,17.55772,15.62405,14.71681,14.27748,13.94427,1350,301,5,177,5.02259E+17,GALAXY,0.0325371,446,51899,391
1.23765E+18,129.0564088,54.48711971,19.43853,19.20999,19.07177,18.84406,18.8386,1350,301,5,177,5.02268E+17,QSO,1.730243,446,51899,424
1.23765E+18,129.131408,54.50014003,19.59042,19.40403,19.30451,19.02879,19.00921,1350,301,5,177,5.02269E+17,QSO,1.77054,446,51899,428
1.23765E+18,129.3320014,54.40773725,19.56674,18.34295,17.81877,17.63072,17.53121,1350,301,5,177,2.62461E+18,STAR,2.74E-05,2331,53742,482
1.23765E+18,129.3862739,54.4184684,18.3124,16.95434,16.43211,16.22705,16.13178,1350,301,5,178,2.60772E+18,STAR,-6.76E-05,2316,53757,484
1.23765E+18,129.2135655,54.54232411,16.80744,15.22421,14.65451,14.46519,14.40347,1350,301,5,178,2.60771E+18,STAR,-4.95E-06,2316,53757,473
1.23765E+18,129.185823,54.56848127,17.2833,16.16274,15.74773,15.57623,15.52777,1350,301,5,178,2.6246E+18,STAR,0.000133371,2331,53742,468
1.23765E+18,129.4023986,54.46621293,19.22439,18.71492,18.54118,18.52685,18.50112,1350,301,5,178,5.80537E+18,QSO,1.233311,5156,55925,850
1.23765E+18,129.2428332,54.51465626,18.21049,16.65382,15.85974,15.4561,15.15464,1350,301,5,178,5.02272E+17,GALAXY,0.03118988,446,51899,440
1.23765E+18,129.2739141,54.54955272,19.51557,19.2312,19.10584,19.22073,19.13536,1350,301,5,178,5.02271E+17,QSO,0.8330677,446,51899,436
1.23765E+18,231.8774873,-0.673922062,19.37003,19.02993,18.73956,18.75526,18.67886,752,301,2,590,3.52408E+17,QSO,0.9263429,313,51673,5
1.23765E+18,232.0820964,-0.82851849,18.82625,17.82075,17.40983,17.24536,17.1431,752,301,2,591,4.51499E+18,STAR,-0.000428575,4010,55350,476
1.23765E+18,232.0427283,-0.811829659,18.87088,17.05433,16.02553,15.49396,15.05167,752,301,2,591,3.52407E+17,GALAXY,0.08822116,313,51673,1
1.23765E+18,232.1022296,-0.699501582,19.38541,18.34562,17.81782,17.41712,17.20317,752,301,2,591,3.52411E+17,GALAXY,0.07698998,313,51673,16
1.23765E+18,232.3685113,-0.649916618,19.55973,19.01297,18.80811,18.78525,18.86556,752,301,2,593,4.08787E+17,STAR,2.47E-05,363,51989,312
1.23765E+18,232.5074482,-0.778247441,19.29027,17.28421,16.29565,15.84039,15.49087,752,301,2,594,4.08768E+17,GALAXY,0.08249047,363,51989,242
1.23765E+18,232.574445,-0.789038341,19.55557,17.9312,17.06097,16.57164,16.21678,752,301,2,595,4.08773E+17,GALAXY,0.07951454,363,51989,258
1.23765E+18,232.5893752,-0.743568548,19.22427,17.43887,16.46905,16.0149,15.6531,752,301,2,595,4.08772E+17,GALAXY,0.0746749,363,51989,255
1.23765E+18,232.6387452,-0.809318673,18.12892,15.91654,14.83479,14.32924,13.94253,752,301,2,595,4.08761E+17,GALAXY,0.07672031,363,51989,214
1.23765E+18,232.647715,-0.798953668,19.00703,16.84069,15.787,15.29359,14.90572,752,301,2,595,4.51495E+18,GALAXY,0.07791176,4010,55350,344
1.23765E+18,232.7147808,-0.659616402,19.0918,17.81401,17.2146,16.89591,16.65272,752,301,2,596,4.08767E+17,GALAXY,0.02850763,363,51989,238
1.23765E+18,232.7211348,-0.733114278,19.47229,17.36867,16.20834,15.70065,15.25981,752,301,2,596,4.51496E+18,GALAXY,0.1268138,4010,55350,352
1.23765E+18,232.8567198,-0.820291463,19.03734,17.05925,15.99245,15.40229,14.87896,752,301,2,596,4.0876E+17,GALAXY,0.06979394,363,51989,213
1.23765E+18,232.8263917,-0.715391705,19.05785,17.26313,16.55509,16.23493,15.87852,752,301,2,596,4.08762E+17,GALAXY,0.07032205,363,51989,218
1.23765E+18,232.9945622,-0.712506096,18.95776,17.53601,16.82494,16.43536,16.10804,752,301,2,597,4.08739E+17,GALAXY,0.03726663,363,51989,134
1.23765E+18,233.0326025,-0.686239155,19.25171,17.93428,17.24924,16.85803,16.52979,752,301,2,598,4.08748E+17,GALAXY,0.08357414,363,51989,170
1.23765E+18,233.1381441,-0.758687683,19.28851,17.71898,16.92212,16.49076,16.12863,752,301,2,598,4.08728E+17,GALAXY,0.08293848,363,51989,94
1.23765E+18,233.1516567,-0.808186403,18.83555,17.70695,17.19999,16.93923,16.75463,752,301,2,598,4.08727E+17,GALAXY,0.03705697,363,51989,92
1.23765E+18,233.17291,-0.698181153,18.78481,17.46642,16.84169,16.45825,16.22363,752,301,2,599,4.08734E+17,GALAXY,0.07724638,363,51989,119
1.23765E+18,233.181952,-0.72847013,19.56468,19.43684,19.12527,19.14694,18.50595,752,301,2,599,4.08729E+17,QSO,0.3094656,363,51989,99
1.23765E+18,233.5376997,-0.747206885,18.94003,16.89479,15.96084,15.40111,14.98752,752,301,2,601,4.08717E+17,GALAXY,0.03942682,363,51989,57
1.23765E+18,233.4763188,-0.667080367,19.5362,18.52823,18.08756,17.90606,17.8439,752,301,2,601,4.5149E+18,STAR,0.000319982,4010,55350,158
1.23765E+18,233.4886563,-0.810327958,19.38406,18.05667,17.20786,16.72366,16.40446,752,301,2,601,4.08717E+17,GALAXY,0.1210005,363,51989,56
1.23765E+18,233.6570959,-0.788727443,17.33563,17.50802,17.88883,18.1637,18.42886,752,301,2,602,4.08703E+17,STAR,-0.000130193,363,51989,5
1.23765E+18,233.6144928,-0.797261413,19.36386,18.29599,17.86201,17.69522,17.60649,752,301,2,602,4.5149E+18,STAR,-0.000329409,4010,55350,150
1.23765E+18,233.7904571,-0.663892029,18.06377,16.06067,15.02047,14.51427,14.10523,752,301,2,603,4.08719E+17,GALAXY,0.06621508,363,51989,62
1.23765E+18,233.8202463,-0.790027679,19.01789,17.85998,17.34127,16.97491,16.80694,752,301,2,603,4.08706E+17,GALAXY,0.07159798,363,51989,15
1.23765E+18,234.1883879,-0.825549683,18.17678,16.1857,15.24327,14.787,14.40182,752,301,2,605,1.04162E+18,GALAXY,0.03769142,925,52411,601
1.23765E+18,234.2548588,-0.820485188,19.2798,17.83059,17.13393,16.69926,16.43215,752,301,2,606,1.04162E+18,GALAXY,0.08366072,925,52411,605
1.23765E+18,234.2699093,-0.817568767,19.36977,17.32757,16.32889,15.82415,15.42158,752,301,2,606,1.04162E+18,GALAXY,0.08189596,925,52411,607
1.23765E+18,234.4737265,-0.689579958,19.36465,17.45507,16.48562,16.03985,15.6515,752,301,2,607,3.54695E+17,GALAXY,0.0543284,315,51663,131
1.23765E+18,234.4910177,-0.651387941,19.33475,18.12203,17.32074,16.82192,16.53329,752,301,2,607,3.54695E+17,GALAXY,0.117117,315,51663,134
1.23765E+18,234.5183482,-0.826202956,19.40471,17.24474,16.15898,15.68939,15.3238,752,301,2,608,1.04267E+18,GALAXY,0.1440263,926,52413,327
1.23765E+18,234.5285579,-0.680257106,19.54105,17.55054,16.5403,16.09307,15.72569,752,301,2,608,3.54695E+17,GALAXY,0.1167431,315,51663,132
1.23765E+18,234.7098395,-0.629643345,18.66783,17.18596,16.60192,16.26444,16.12837,752,301,2,609,3.54712E+17,GALAXY,0.038931,315,51663,193
1.23765E+18,234.9445282,-0.629402011,18.537,17.31853,17.06028,16.92618,16.86875,752,301,2,610,1.04268E+18,STAR,0.000328504,926,52413,369
1.23765E+18,235.040084,-0.777557602,19.54894,17.62465,16.6465,16.13294,15.73345,752,301,2,611,3.54685E+17,GALAXY,0.08156122,315,51663,98
1.23765E+18,235.0770775,-0.812512874,18.55691,16.96819,16.46258,16.23425,16.00139,752,301,2,611,1.0427E+18,GALAXY,0.0125234,926,52413,417
1.23765E+18,235.1753777,-0.763864899,19.57001,17.69873,16.76399,16.30653,15.94461,752,301,2,612,3.54674E+17,GALAXY,0.05655788,315,51663,55
1.23765E+18,236.0843218,-0.809774598,18.93772,18.8212,18.49939,18.43145,18.46755,752,301,2,618,3.85137E+17,QSO,1.231088,342,51691,289
1.23765E+18,236.5919125,-0.826590842,18.92216,17.72036,17.24022,16.96904,16.7753,752,301,2,621,3.85124E+17,GALAXY,0.02399611,342,51691,242
1.23765E+18,236.676902,-0.80027711,18.90838,18.58701,18.4065,18.14453,18.17599,752,301,2,622,3.85116E+17,QSO,1.591869,342,51691,213
1.23765E+18,237.0415185,-0.825400923,16.33613,16.42031,16.64183,16.72395,16.74582,752,301,2,624,3.85092E+17,STAR,-0.000163284,342,51691,123
1.23765E+18,237.0894426,-0.748825995,17.09022,15.92197,15.5099,15.34765,15.29135,752,301,2,625,3.85095E+17,STAR,-0.000370967,342,51691,136
1.23765E+18,237.2377677,-0.822519127,18.89998,17.96493,17.70126,17.5846,17.54552,752,301,2,626,3.85084E+17,STAR,-0.000255701,342,51691,96
1.23765E+18,237.2577169,-0.742576516,19.00311,17.84478,17.3606,17.06992,16.89672,752,301,2,626,3.85081E+17,GALAXY,0.08168125,342,51691,85
1.23765E+18,237.4358389,-0.821907249,18.7697,17.44287,16.80943,16.43351,16.14337,752,301,2,627,3.85069E+17,GALAXY,0.0780502,342,51691,42
1.23765E+18,237.8033077,-0.699757864,19.54173,17.43904,16.34384,15.83222,15.41977,752,301,2,630,3.86264E+17,GALAXY,0.1132895,343,51692,291
1.23765E+18,237.8111575,-0.792219399,17.06773,15.55936,15.70935,15.83792,15.90386,752,301,2,630,3.85061E+17,STAR,0.000175406,342,51691,13
1.23765E+18,120.3250861,43.2893403,19.04814,17.9153,17.70137,17.61632,17.61931,1331,301,5,112,4.92146E+17,STAR,-0.000215355,437,51876,464
1.23765E+18,120.281186,43.50652158,18.49354,16.36974,15.29719,14.74521,14.35927,1331,301,5,113,4.92132E+17,GALAXY,0.07535939,437,51876,414
1.23765E+18,120.2896076,43.41550188,19.26608,18.3468,18.08769,17.97026,17.9542,1331,301,5,113,4.14689E+18,STAR,-0.000149954,3683,55178,722
1.23765E+18,120.1992472,43.47835177,19.40213,18.50578,18.17822,18.04821,17.99125,1331,301,5,113,7.17995E+18,STAR,0.000492466,6377,56243,299
1.23765E+18,120.5245936,43.54119052,18.1268,16.81592,16.60292,16.53331,16.48909,1331,301,5,114,4.14691E+18,STAR,-0.000135522,3683,55178,798
1.23765E+18,120.5405816,43.82577731,19.44046,19.36128,19.06857,19.09577,19.05156,1331,301,5,116,4.92143E+17,QSO,1.070449,437,51876,454
1.23765E+18,120.5900267,43.80880442,19.51117,18.16587,17.48126,17.07919,16.82911,1331,301,5,116,7.17993E+18,GALAXY,0.1414249,6377,56243,227
1.23765E+18,120.7302805,43.83415062,19.25019,18.04803,17.53235,17.17514,17.00077,1331,301,5,116,4.92163E+17,GALAXY,0.06728558,437,51876,526
1.23765E+18,120.799683,43.89348609,18.77554,17.99589,17.6983,17.3434,17.26952,1331,301,5,117,4.92162E+17,GALAXY,0.09296238,437,51876,521
1.23765E+18,120.9713941,44.00938601,18.65756,17.31524,16.71641,16.37095,16.13905,1331,301,5,118,4.94348E+17,GALAXY,0.06342275,439,51877,285
1.23765E+18,120.8663337,44.10767614,18.87089,17.68524,17.17654,16.8185,16.61864,1331,301,5,118,4.94352E+17,GALAXY,0.09699203,439,51877,298
1.23765E+18,121.1011305,44.28966191,17.63786,17.26803,17.08135,17.09811,16.71396,1331,301,5,120,9.31932E+18,QSO,0.3597194,8277,57073,882
1.23765E+18,121.1793013,44.35028199,19.23716,17.98962,17.91522,17.33174,17.20048,1331,301,5,120,5.09589E+18,STAR,-0.000113447,4526,55559,234
1.23765E+18,121.2575179,44.37777062,16.7666,15.55433,15.6025,15.65358,15.71851,1331,301,5,121,4.94344E+17,STAR,-7.95E-05,439,51877,270
1.23765E+18,121.3206858,44.40063467,17.76824,15.69065,14.7745,14.31417,13.9533,1331,301,5,121,4.94344E+17,GALAXY,0.04036472,439,51877,269
1.23765E+18,121.374185,44.35557663,19.22465,17.79933,17.1966,16.84462,16.60554,1331,301,5,121,4.94331E+17,GALAXY,0.04112339,439,51877,221
1.23765E+18,121.2419146,44.52566992,19.04032,17.68027,17.07156,16.69844,16.41017,1331,301,5,121,4.94347E+17,GALAXY,0.03987807,439,51877,280
1.23765E+18,121.2857706,44.51913488,19.44061,17.73687,16.79879,16.36593,16.0216,1331,301,5,121,4.94344E+17,GALAXY,0.1083391,439,51877,268
1.23765E+18,121.3665686,44.50579314,19.03939,18.8878,18.80436,18.64247,18.6266,1331,301,5,122,9.31932E+18,QSO,1.058235,8277,57073,887
1.23765E+18,121.5217783,44.62018101,19.57962,18.12654,17.60984,17.57583,17.48696,1331,301,5,123,4.94332E+17,GALAXY,0.02271361,439,51877,227
1.23765E+18,121.5838299,44.62662685,19.10896,17.8394,17.20077,16.78893,16.55212,1331,301,5,123,4.94336E+17,GALAXY,0.08122922,439,51877,240
1.23765E+18,121.5678098,44.81504784,19.39919,18.27121,18.37183,18.49312,18.68472,1331,301,5,124,4.94335E+17,STAR,-1.45E-05,439,51877,236
1.23765E+18,121.8964356,45.0827725,19.48469,18.04094,17.15185,16.64334,16.3044,1331,301,5,126,4.944E+17,GALAXY,0.1384743,439,51877,474
1.23765E+18,121.8717874,45.03825221,19.55698,18.11703,17.51641,17.25168,17.11109,1331,301,5,126,8.30806E+18,STAR,-5.68E-05,7379,56713,161
1.23765E+18,122.0446149,45.163682,19.26652,17.88675,17.36914,17.1694,17.16873,1331,301,5,127,8.30805E+18,STAR,-1.81E-05,7379,56713,135
1.23765E+18,122.0375708,45.20725673,18.67366,18.37307,18.27307,18.28065,18.15443,1331,301,5,127,7.19689E+18,QSO,2.172146,6392,56331,490
1.23765E+18,121.9223674,45.15484027,18.80633,17.01432,16.19743,15.78646,15.47389,1331,301,5,127,4.944E+17,GALAXY,0.05570554,439,51877,471
1.23765E+18,122.0324337,45.2178112,19.36969,19.13092,19.05526,18.84841,18.80603,1331,301,5,127,4.94398E+17,QSO,1.784018,439,51877,467
1.23765E+18,122.1176113,45.27373955,19.17873,18.21497,17.84052,17.68479,17.61067,1331,301,5,128,8.25072E+18,STAR,0.000581909,7328,56715,448
1.23765E+18,122.1035888,45.26113863,19.34996,17.8716,17.03041,16.62623,16.33043,1331,301,5,128,4.94397E+17,GALAXY,0.1283396,439,51877,463
1.23765E+18,122.0654747,45.28497159,18.55519,17.02447,16.64123,16.39651,16.27849,1331,301,5,128,4.94402E+17,GALAXY,0.03978983,439,51877,480
1.23765E+18,122.0688289,45.34833474,18.42275,17.35173,16.90167,16.6685,16.48694,1331,301,5,128,4.94397E+17,GALAXY,0.03603132,439,51877,462
1.23765E+18,122.2016572,45.4275343,19.16226,18.20553,17.87823,17.77975,17.74221,1331,301,5,129,7.1945E+18,STAR,0.000614596,6390,56244,6
1.23765E+18,122.342703,45.38123414,18.6629,17.64649,17.28747,17.13776,17.07196,1331,301,5,129,4.94404E+17,STAR,-0.00059401,439,51877,487
1.23765E+18,122.2044695,45.48538925,18.56819,18.54615,18.28123,18.04445,17.89418,1331,301,5,129,4.94404E+17,QSO,0.2455124,439,51877,486
1.23765E+18,122.3579846,45.45913282,18.77355,17.42077,16.96505,16.65619,16.52578,1331,301,5,129,4.94405E+17,GALAXY,0.04738528,439,51877,490
1.23765E+18,122.2512203,45.52772082,19.59269,18.09474,17.3603,16.99384,16.66999,1331,301,5,130,4.94406E+17,GALAXY,0.1448833,439,51877,494
1.23765E+18,122.2777023,45.55431309,18.06087,16.10586,15.22974,14.80564,14.49927,1331,301,5,130,4.94405E+17,GALAXY,0.04774355,439,51877,489
1.23765E+18,122.480952,45.55169108,18.08845,17.08281,16.76942,16.6366,16.59518,1331,301,5,130,8.30805E+18,STAR,-0.000177066,7379,56713,110
1.23765E+18,122.3488594,45.48928496,17.14644,15.3607,14.50798,14.06219,13.69904,1331,301,5,130,4.94403E+17,GALAXY,0.04709683,439,51877,483
1.23765E+18,122.5148424,45.48312773,19.59841,18.9059,18.77595,18.6661,18.61536,1331,301,5,130,4.15589E+18,QSO,2.744596,3691,55274,690
1.23765E+18,122.5767166,45.53201195,19.32673,17.44238,16.67663,16.31033,16.01854,1331,301,5,130,4.94408E+17,GALAXY,0.05445978,439,51877,502
1.23765E+18,122.4955314,45.71721407,19.38124,19.1367,18.67593,18.38169,17.82522,1331,301,5,131,7.19688E+18,QSO,0.3659445,6392,56331,480
1.23765E+18,122.6926041,45.6734865,19.1657,18.11147,17.91498,17.87116,17.86895,1331,301,5,132,4.94418E+17,STAR,-0.000189251,439,51877,538
1.23765E+18,122.8044985,45.7847169,19.21144,18.26044,17.94027,17.79518,17.77337,1331,301,5,132,8.2507E+18,STAR,-0.000370479,7328,56715,394
1.23765E+18,122.665804,45.67544395,19.13182,17.91826,17.46913,17.18029,17.02108,1331,301,5,132,4.94392E+17,GALAXY,0.06064382,439,51877,443
1.23765E+18,122.8931324,45.85831234,18.86301,17.17616,16.82313,16.29093,16.13067,1331,301,5,133,4.15588E+18,STAR,-5.25E-05,3691,55274,680
1.23765E+18,122.913199,46.0533979,17.62564,16.41901,16.00978,15.84758,15.80152,1331,301,5,134,4.94428E+17,STAR,8.64E-05,439,51877,574
1.23765E+18,122.9899317,46.22007683,19.49228,18.56524,18.24885,18.10902,18.05794,1331,301,5,135,7.19587E+18,STAR,0.000338488,6391,56329,885
1.23765E+18,235.2781184,52.70638517,18.23999,17.27619,16.87029,16.56907,16.49724,1345,301,1,548,6.95885E+17,GALAXY,0.07860678,618,52049,285
1.23765E+18,235.252754,52.62442797,19.03593,17.9589,17.53212,17.25243,17.09177,1345,301,1,548,6.95884E+17,GALAXY,0.0700915,618,52049,283
1.23765E+18,235.4533885,52.5144444,19.20148,19.1258,19.1133,18.99015,18.82701,1345,301,1,549,6.95888E+17,QSO,2.055905,618,52049,296
1.23765E+18,235.3816569,52.51352628,19.23068,18.36335,17.95721,17.64835,17.52662,1345,301,1,549,6.95885E+17,GALAXY,0.1379362,618,52049,286
1.23765E+18,235.4392948,52.4796375,19.08094,17.48834,16.7495,16.3947,16.13926,1345,301,1,549,6.95886E+17,GALAXY,0.03762966,618,52049,291
1.23765E+18,235.6516587,52.36064586,19.28693,17.62501,16.52313,16.14446,15.77038,1345,301,1,550,6.95874E+17,GALAXY,0.06795803,618,52049,246
1.23765E+18,235.9431582,52.2947789,18.81481,17.06053,16.27899,15.90939,15.60453,1345,301,1,551,6.95874E+17,GALAXY,0.03648615,618,52049,245
1.23765E+18,236.0732814,52.18680408,19.01932,17.93229,17.5267,17.43538,17.3335,1345,301,1,552,6.95892E+17,STAR,-0.000177904,618,52049,314
1.23765E+18,235.9174561,52.24547782,19.27328,17.61968,16.77735,16.34213,16.04288,1345,301,1,552,6.95893E+17,GALAXY,0.0673974,618,52049,317
1.23765E+18,236.0210094,52.26983561,19.46626,17.92776,17.12703,16.70273,16.41746,1345,301,1,552,6.95892E+17,GALAXY,0.1104512,618,52049,312
1.23765E+18,236.2244778,52.11842417,19.4655,19.11397,19.06445,19.00215,18.90474,1345,301,1,553,6.95889E+17,QSO,0.7632646,618,52049,302
1.23765E+18,236.1621583,52.06775023,19.27318,18.22826,17.72014,17.37032,17.27294,1345,301,1,553,6.95889E+17,GALAXY,0.07812168,618,52049,303
1.23765E+18,236.2550531,52.03982153,18.3303,17.0964,16.54009,16.23063,15.96957,1345,301,1,554,6.95881E+17,GALAXY,0.03628436,618,52049,274
1.23765E+18,236.3794923,51.96049493,18.91783,17.5613,16.94916,16.57825,16.33575,1345,301,1,554,6.95881E+17,GALAXY,0.07989845,618,52049,273
1.23765E+18,237.1232031,51.55193107,18.21519,16.40535,15.5337,15.12078,14.82051,1345,301,1,558,6.95868E+17,GALAXY,0.06604459,618,52049,226
1.23765E+18,237.4592956,51.33347454,17.77841,15.99873,15.12639,14.70926,14.38548,1345,301,1,560,6.95836E+17,GALAXY,0.06752329,618,52049,109
1.23765E+18,237.4494147,51.3507693,18.42383,16.53172,15.6617,15.25328,14.94479,1345,301,1,560,6.95856E+17,GALAXY,0.06828959,618,52049,181
1.23765E+18,237.4603455,51.27299488,18.71851,18.61644,18.51083,18.4254,18.27886,1345,301,1,561,6.95834E+17,QSO,2.033778,618,52049,101
1.23765E+18,237.6095473,51.21034556,19.24033,18.02821,17.5368,17.18043,17.02473,1345,301,1,561,6.95839E+17,GALAXY,0.07790718,618,52049,118
1.23765E+18,238.1562272,50.85876298,18.53996,17.40828,16.90009,16.60645,16.43168,1345,301,1,565,6.98136E+17,GALAXY,0.05401586,620,52375,285
1.23765E+18,238.3674515,50.76267269,19.47336,17.62317,16.73126,16.31121,15.97503,1345,301,1,566,6.98139E+17,GALAXY,0.1065668,620,52375,293
1.23765E+18,238.9277892,50.37795084,18.6464,17.65158,17.29128,17.0979,16.94018,1345,301,1,569,6.98129E+17,GALAXY,0.04193697,620,52375,259
1.23765E+18,238.9212644,50.37147261,18.15799,16.52705,15.79038,15.40019,15.10343,1345,301,1,569,7.56969E+18,GALAXY,0.04251089,6723,56428,961
